record_id,company_id,exhibition_id,edition_year,participation_status,is_current_confirmed,historical_appearance_count,appearance_years,return_likelihood_score,company_name_raw,company_name_normalized,company_aliases,legal_name,official_domain,best_known_website,country,ksa_presence,riyadh_presence,sector,booth_or_sponsor_notes,general_email,sales_email,marketing_email,other_public_email,public_phone,public_whatsapp,linkedin_company,instagram,facebook,x_profile,youtube,other_public_profile,google_business,public_contact_name,public_contact_title,public_contact_profile,best_contact_channel,core_media_service_fit,opportunity_score,opportunity_tier,source_relationship,verification_status,confidence,participation_source_url,contact_source_url,source_checked_at,last_verified_at,notes
exh-big5-2026-0045,co-big5-2026-al-jamal-eastern-international-industrial-company-saudi-arabia,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Al Jamal Eastern international industrial company,Al Jamal Eastern international industrial company,,,,,Saudi Arabia,Saudi Arabia company per source record,current Riyadh event participation confirmed,construction,"Stand 2F120, Hall 2",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDM4NjQ=
exh-big5-2026-0046,co-big5-2026-al-najah-wholetops-united-arab-emirates,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Al Najah Wholetops,Al Najah Wholetops,,,,,United Arab Emirates,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 3A40, Hall 3",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDIzMDc=
exh-big5-2026-0047,co-big5-2026-al-shahama-contracting-and-trading-palestine,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Al Shahama Contracting And Trading,Al Shahama Contracting And Trading,,,,,Palestine,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 1C68, hall 1",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDQzMDY=
exh-big5-2026-0048,co-big5-2026-al-watania-for-interior-decor-and-stainless-egypt,riyadh-2026-big5-construct-saudi,2026,confirmed_current,true,,2026,,Al Watania for Interior Decor & Stainless,Al Watania for Interior Decor & Stainless,,,,,Egypt,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,construction,"Stand 4A100, Hall 4",,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor,,2026-07-21,2026-07-21,Parallel current extraction continuation batch 2; public source only; no contact enrichment performed. Directory profile URL: https://exhibitors.big5constructsaudi.com/big-5-construct-saudi-2026/Exhibitor/ExbDetails/NDM0MzA=
exh-ses-2026-0001,co-ses-2026-sls-production-llc,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,SLS Production LLC,SLS Production LLC,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,awards headline sponsor,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/headline-sponsor/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0002,co-ses-2026-buildup,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Buildup,Buildup,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,awards platinum sponsor; also listed for exhibition sponsor roles,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/platinum-sponsor/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0003,co-ses-2026-hadi-logistics-and-mena-operations,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Hadi Logistics & MENA Operations,Hadi Logistics & MENA Operations,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,gold sponsor; source presents combined sponsor profile; not split,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/gold-sponsor/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0004,co-ses-2026-mediapro,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,mediaPro,mediaPro,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,exhibition headline sponsor; also AV/awards role,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/headline-sponsor1/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0005,co-ses-2026-ges-middle-east,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,GES Middle East,GES Middle East,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,build partner; profile also references Visit by GES,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/build-partner/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0006,co-ses-2026-simple-solutions,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Simple Solutions,Simple Solutions,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,stage build partner; also awards co-sponsor,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/simple-solutions1/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0007,co-ses-2026-tait,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,TAIT,TAIT,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,exhibition associate sponsor,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/associate-sponsor/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0008,co-ses-2026-xenial-events,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Xenial Events,Xenial Events,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,lanyard sponsor,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/lanyard-sponsor/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0009,co-ses-2026-inspire-events,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Inspire Events,Inspire Events,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,seminar sponsor,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/seminar-sponsor/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0010,co-ses-2026-eventlab,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,eventlab,eventlab,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,event staffing partner; official home also lists hostess partner,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/event-crew-partner/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0011,co-ses-2026-rayqube-future-tech,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Rayqube Future Tech,Rayqube Future Tech,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,technology activation partner,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/sponsors/technology-activation-partner/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0012,co-ses-2026-electra,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Electra,Electra,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,visitor lounge sponsor,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0013,co-ses-2026-fifteen-eleven-events,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Fifteen Eleven Events,Fifteen Eleven Events,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,awards category sponsor / featured Meet listing,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0014,co-ses-2026-thefridge,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,TheFridge,TheFridge,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,entertainment partner and awards category sponsor,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0015,co-ses-2026-eventagrate,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Eventagrate,Eventagrate,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,stage design and content partner / awards category sponsor,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0016,co-ses-2026-aggreko,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Aggreko,Aggreko,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,power partner,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
exh-ses-2026-0017,co-ses-2026-crystal-arc,riyadh-2026-saudi-event-show,2026,confirmed_current,true,,2026,,Crystal Arc,Crystal Arc,,,,,,current Riyadh event participation only; no separate KSA operating presence verified,current Riyadh event participation confirmed,events_mice_production,trophy partner,,,,,,,,,,,,,,,,,pending,events exhibition sponsorship/media/activation opportunity,58,medium,official,verified_primary,high,https://informaconnect.com/saudi-event-show/,,2026-07-21,2026-07-21,Current 2026 Saudi Event Show sponsor/partner participant from public official source; sponsor/partner role is recorded explicitly and booth exhibitor status is not inferred.
